NDB_No,Shrt_Desc,Protein,Lipid_Tot,Carbohydrt,Fiber_TD,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Vit_C,Thiamin,Riboflavin,Niacin,Panto_Acid,Vit_B6,Folate_Tot,Choline_Tot,Vit_B12,Vit_A,Vit_E,Vit_D,Vit_K,FA_Sat
35202,"RASPBERRIES,WILD (NORTHERN PLAINS INDIANS)",2,0.358974359,10.65384615,19.73684211,3.6,8,6.5,5.857142857,5.147058824,0.266666667,4.272727273,10.77777778,16,0,29.33333333,1.5,6.153846154,6.4375,6,8,1.25,1.727272727,0,0.222222222,3.8,0,5.5,0
35203,"ROSE HIPS,WILD (NORTHERN PLAINS INDIANS)",2.857142857,0.435897436,29.4,63.42105263,16.9,13.25,17.25,8.714285714,12.61764706,0.266666667,2.272727273,12.55555556,44.34782609,0,473.3333333,1.333333333,12.76923077,8.125,16,5.846153846,0.75,2.181818182,0,24.11111111,38.93333333,0,21.58333333,0
35204,"CHOKECHERRIES,RAW,PITTED (NORTHERN PLAINS INDIANS)",5.428571429,2.166666667,25.86153846,52.63157895,6,8.625,6.75,9.571428571,11.14705882,0.333333333,3,20.66666667,18.13043478,0,6.111111111,2.833333333,13.30769231,3.925,7.96,15.23076923,0.5,1.945454545,0,0.888888889,2.333333333,0,17.58333333,0
35205,"STINGING NETTLES,BLANCHED (NORTHERN PLAINS INDIANS)",4.839285714,0.141025641,5.761538462,18.15789474,48.1,20.5,14.25,10.14285714,9.823529412,0.266666667,3.090909091,8.444444444,33.86956522,0.545454545,0,0.666666667,12.30769231,2.425,0,7.923076923,3.5,3.163636364,0,11.22222222,0,0,415.5,0
35206,"PLUMS,WILD (NORTHERN PLAINS INDIANS)",0.767857143,0.217948718,16.88461538,15.78947368,1.1,2.125,2,4.285714286,10.70588235,0.266666667,0.818181818,3.888888889,3.304347826,0,11.44444444,0.416666667,3.230769231,2.29375,6.02,7.153846154,0.25,0.945454545,0,19.22222222,3.533333333,0,9.333333333,0
35207,"PINON NUTS,RSTD (NAVAJO)",13.23214286,43.69230769,39.27692308,114.2105263,1.8,44.125,38,49.28571429,13.47058824,20.66666667,26.27272727,72.66666667,75.65217391,0,0,17.66666667,17.07692308,10.1875,15.82,8.923076923,1.75,0,0,0,75.33333333,0,0,16.46153846
35211,"CARIBOU,HIND QUARTER,MEAT,CKD (ALASKA NATIVE)",51.44642857,6.179487179,0,0,0.5,60,6,30.71428571,7.205882353,3,39.09090909,36.11111111,1.869565217,30,0,24.25,62.61538462,36.8125,29.74,28.69230769,1,21.89090909,269.5833333,10.44444444,5.866666667,0,1.5,9.641025641
35225,"AGUTUK,FISH W/ SHORTENING (ALASKAN ICE CREAM) (ALASKA NATIVE",16.07142857,55.76923077,8.076923077,0,0,2.5,4,19.14285714,6.058823529,1.6,4.272727273,3.333333333,0,0,0,5,4.615384615,8.9375,0,0,0,0,0,3.777777778,26.66666667,0,0,44.1025641
35226,"SEA LION,STELLER,LIVER (ALASKA NATIVE)",40.89285714,6.41025641,0,0,0.6,112.5,5.5,56.57142857,8.558823529,5.866666667,37.27272727,210,30.43478261,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667
35227,"SEA LION,STELLER,KIDNEY (ALASKA NATIVE)",32.32142857,2.179487179,1.076923077,0,0.9,87.5,4,43,7.441176471,15.4,26.36363636,97.22222222,5.695652174,498.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538461538
35228,"SEA LION,STELLER,HEART (ALASKA NATIVE)",30.35714286,4.230769231,0.769230769,0,0.5,83.75,5.5,37.57142857,9.382352941,7.666666667,20.36363636,34,1.608695652,221.8181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35229,"SEA LION,STELLER,MEAT (ALASKA NATIVE)",46.16071429,2.41025641,0,0,0.6,143.5,5.5,36.14285714,11.94117647,4.133333333,30.18181818,58.55555556,0.739130435,203.2727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35230,"SEA LION,STELLER,MEAT W/ FAT (ALASKA NATIVE)",39.46428571,18.78205128,4.269230769,0,0.6,119.375,4.75,30.57142857,10.17647059,5.333333333,38.72727273,12.88888889,0.260869565,216.3636364,0,0,0,0,0,0,0,0,0,9.888888889,0,0,0,14.87179487
35231,"SEA LION,STELLER,FAT (ALASKA NATIVE)",1.607142857,120.5128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.77777778,0,0,0,0
35232,"WOCAS,DRIED SEEDS,OREGON,YEL POND LILY (KLAMATH)",14.10714286,1.371794872,61.55384615,50.52631579,2.7,18.375,21.5,32.71428571,16.26470588,1.666666667,57.54545455,8.111111111,40.73913043,1.272727273,0,2.5,5.384615385,26.1875,26,73.61538462,1.25,0,0,0,237.6,0,0,0.753846154
35233,"HAZELNUTS,BEAKED (NORTHERN PLAINS INDIANS)",26.58928571,67.93589744,17.67692308,25.78947368,44.1,39,58.75,58.71428571,21.70588235,0.133333333,18.72727273,133.3333333,330.4347826,0,0,40,12.30769231,19.9375,0,42.30769231,0,0,0,0,0,0,0,0
35234,"PIKI BREAD,MADE FROM BLUE CORNMEAL (HOPI)",16.17857143,9.179487179,55.55384615,24.21052632,18.4,76.375,45.25,53.42857143,17.76470588,4,34.09090909,31.77777778,79.13043478,26.54545455,0,13.33333333,3.846153846,18.25,14.4,41.69230769,0,0,0,0,5.066666667,0,0.166666667,4.2
35235,"WOCAS,TUBER,CKD,OREGON,YEL POND LILY (KLAMATH)",1.232142857,0.448717949,5.430769231,6.052631579,2.3,15.125,0.75,1.857142857,5.5,0.666666667,2.727272727,0.444444444,41.39130435,0,0,1.25,1.153846154,1.8125,2.8,5.230769231,1.25,0,0,0,2.8,0,0,0.21025641
35236,"STEW,PINTO BEAN & HOMINY,BADUFSUKI (HOPI)",2.535714286,0.692307692,4.138461538,3.947368421,0.7,4.625,2.75,3.571428571,2.529411765,3,1.636363636,4,2.565217391,4,0,0,0,0.60625,4,2.769230769,0,0,0,0,0.266666667,0,0.166666667,0.435897436
35237,"TAMALES,MASA & PORK FILLING (HOPI)",23.55357143,6.025641026,14.06153846,8.684210526,1.8,8.25,8.75,20.14285714,7.352941176,19.86666667,11.54545455,9.666666667,6.956521739,59.27272727,0,13.91666667,5.384615385,17.64375,16.4,20.15384615,0,0,9.166666667,9,7.4,0,2.666666667,7.092307692
35238,"TEA,HERBAL,BREWED,HOHOYSI (HOPI)",0.214285714,0.256410256,0,0,0.5,0.375,0,0,1.294117647,1.8,0.454545455,0.777777778,0.173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35239,"TORTILLA,BLUE CORN,SAKWAVIKAVIKI (HOPI)",13.98214286,1.794871795,44.70769231,8.947368421,17.4,36.125,8,48.42857143,3.882352941,44.2,6.181818182,14,26.26086957,16,0,32.25,13.07692308,24.5625,12.4,8.538461538,0,0,0,0,1.133333333,0,0,1.471794872
35240,"BREAD,BLUE CORN,SOMIVIKI (HOPI)",5.535714286,1.961538462,30.64615385,9.473684211,3.4,19.75,10.75,13.42857143,3.352941176,0.6,7.454545455,13.22222222,17.60869565,5.454545455,0,2.5,0,3.4375,3.4,12.92307692,0,0,0,0,2.266666667,0,0,1.482051282
36000,"APPLEBEE'S,9 OZ HOUSE SIRLOIN STEAK",47.94642857,11.64102564,0,0,1.6,25.875,6,28.85714286,10.29411765,40.26666667,48.63636364,8.444444444,0.608695652,44.90909091,0,4.166666667,22.07692308,30.64375,6.9,44.23076923,0,0,83.33333333,0.777777778,2.466666667,0,0,17.83076923
36001,"APPLEBEE'S,DOUBLE CRUNCH SHRIMP",21.98214286,24.23076923,19.96923077,6.842105263,4.5,12.875,5.75,38.71428571,2.852941176,55.86666667,7.090909091,15.55555556,12.2173913,48.36363636,0,7.5,6.846153846,5.625,6.8,4.230769231,3.5,9.109090909,17.91666667,0.222222222,13.13333333,0,24.25,17.26153846
36002,"APPLEBEE'S,FRENCH FR",5.910714286,16.88461538,30.38461538,10.26315789,1.9,12.625,7.25,19.57142857,15.82352941,41.2,4.454545455,12.11111111,11.65217391,0.727272727,0.777777778,8.583333333,4.461538462,13.625,9.9,15.76923077,0,0,0,0,6.2,0,27.83333333,11.96410256
36003,"APPLEBEE'S,KRAFT,MACARONI & CHS,FROM KID'S MENU",8.946428571,5.564102564,16.21538462,3.421052632,7.9,10.5,5.5,14.85714286,4.794117647,19.2,5.181818182,6.777777778,11.04347826,42,0,8.583333333,21.76923077,6.0625,11,5,0,0,10,2,3.466666667,0,0,6.728205128
36004,"APPLEBEE'S,MOZZARELLA STKS",26.55357143,23.55128205,17.59230769,5.526315789,31.9,5.375,5,43.85714286,3.117647059,55.86666667,18.18181818,6.555555556,10.39130435,32,0,6.083333333,20,4.125,8.2,5.153846154,0,0,41.25,12.55555556,4.733333333,0,18.5,34.51282051
36005,"APPLEBEE'S,CHICK TENDERS,FROM KIDS' MENU",34.375,20.70512821,14.12307692,3.157894737,2.3,11.25,7.5,43.57142857,9.911764706,50.86666667,6.454545455,7.888888889,11.30434783,30.72727273,0,8.333333333,13.61538462,49.3125,31.3,37.23076923,0,0,6.25,1.111111111,8.533333333,0,20.91666667,14.62564103
36006,"T.G.I. FRIDAY'S,FRIDAY'S SHRIMP,BREADED",21.19642857,24.38461538,16.05384615,0,3.3,6.625,4,32.28571429,3.588235294,80.66666667,6.636363636,15.33333333,10.95652174,0,0,5.833333333,7,4.75,0,6.923076923,0,0,9.583333333,0.777777778,13.93333333,0,0,17.95384615
36007,"T.G.I. FRIDAY'S,FRENCH FR",6.678571429,19,28.38461538,10.78947368,1.9,12.25,7.75,17.28571429,17.76470588,27.26666667,5.181818182,12.77777778,11.26086957,0.727272727,1.222222222,8.916666667,4.923076923,17.48125,10.6,21.69230769,0,0,0,0,7.266666667,0,35.91666667,13.33333333
36008,"T.G.I. FRIDAY'S, fried mozzarella",28.25,24.05128205,19.48461538,5.789473684,35.1,7.375,5.75,41.42857143,2.852941176,49.2,20.36363636,7.888888889,12.26086957,41.45454545,0,7.25,20.53846154,4.39375,9.1,5.307692308,0,0,39.16666667,9.888888889,5.733333333,0,0,36.77948718
36009,"T.G.I. FRIDAY'S,MACARONI & CHS,FROM KID'S MENU",8.982142857,4.423076923,13.38461538,2.631578947,8.9,6.625,3.5,18.71428571,2.588235294,32.13333333,5.272727273,7.555555556,5.869565217,31.45454545,0,6.916666667,15.92307692,3.85625,8.1,2.615384615,0,0,5,2.777777778,8,0,0,8.358974359
36010,"T.G.I. FRIDAY'S,CHICK FINGERS,FROM KIDS' MENU",32.33928571,26.64102564,13.63076923,2.368421053,2.7,9.875,7,48.28571429,8.823529412,52.8,5.636363636,7.111111111,10.26086957,50.90909091,0,8.333333333,14.07692308,49.89375,34.4,33.07692308,0,0,3.75,0.222222222,12.33333333,0,21.16666667,20.08205128
36011,"T.G.I. FRIDAY'S, classic sirloin steak (10 oz)",55.39285714,10.03846154,0.361538462,0,0.7,35.875,7,34.28571429,11.14705882,15.46666667,50.36363636,12.44444444,1.130434783,55.63636364,0,7.583333333,31,35.89375,13.26,56.84615385,0,0,109.5833333,1.222222222,5.133333333,0,0,12.56923077
36012,"RESTAURANT,FAMILY STYLE,FRIED MOZZARELLA STKS",26.33928571,23.5,19.33846154,5.263157895,33.4,7.75,5.25,45.42857143,3.176470588,57.4,18.81818182,7.333333333,12.7826087,34.36363636,0,8.583333333,20.07692308,4.88125,8.3,5.692307692,6.5,1.8,40,11,5.133333333,1.333333333,19.08333333,35.11794872
36013,"RESTAURANT,FAMILY STYLE,SIRLOIN STEAK",53.21428571,10.87179487,0,0,1,32.125,6.75,32.85714286,11.14705882,22.6,49.45454545,11.11111111,0.869565217,52.72727273,0,6.416666667,26.69230769,35.51875,11.86,51.38461538,0,0,105.8333333,0.888888889,3.533333333,0,0,16.11794872
36014,"RESTAURANT,FAMILY STYLE,FRENCH FR",6.232142857,18,28.61538462,10.26315789,1.7,11.375,7.25,17.71428571,16.02941176,23.8,4.636363636,12.44444444,10.2173913,0.727272727,1.222222222,9.166666667,4.384615385,16.025,10.9,18.15384615,3.75,0,0,0,6.666666667,0,29.91666667,12.76410256
36015,"RESTAURANT,FAMILY STYLE,CHICK FINGERS,FROM KID'S MENU",33.35714286,22.37179487,14.43846154,2.894736842,2.1,9.5,7.25,43.71428571,9.470588235,53.93333333,6.090909091,7.555555556,11.04347826,36.36363636,0,8.166666667,12.76923077,47.675,31.16,34.84615385,1.75,0,5.416666667,0.555555556,9.8,0,23.33333333,16.40512821
36016,"RESTAURANT,FAMILY STYLE,SHRIMP,BREADED & FRIED",22.625,23.93589744,17.14615385,3.947368421,4.2,14.5,5.25,43,3.176470588,75,7.181818182,15.77777778,12.91304348,41.09090909,0,9.333333333,9.923076923,7.80625,7,5.692307692,10.75,9.109090909,18.33333333,0.333333333,14.26666667,0,26.83333333,17.23589744
36017,"RESTAURANT,FAMILY STYLE,MACARONI & CHS,FROM KIDS' MENU",9.678571429,7.769230769,14.46153846,2.894736842,9.9,8.5,4.75,19.57142857,3.970588235,24.06666667,5.818181818,7.111111111,8.434782609,35.27272727,0,7.916666667,19.53846154,4.89375,9.48,4.384615385,8.5,0.709090909,7.5,3.444444444,5,0.666666667,0.416666667,11.01025641
36018,"APPLEBEE'S,FISH,HAND BATTERED",23.625,11.71794872,12.80769231,2.368421053,1.3,4.375,5,33.42857143,7.088235294,40.46666667,3.090909091,4.333333333,4.217391304,32.36363636,0,4.416666667,7.153846154,14.3125,8,15.46153846,0,0,51.25,0.333333333,5.866666667,0,0,8.271794872
36019,"APPLEBEE'S,CHILI",22.42857143,12.55128205,3.515384615,3.684210526,3.4,18.25,4.5,14.85714286,9.411764706,25.4,20.27272727,9.555555556,3.652173913,23.81818182,1.222222222,3.083333333,15.92307692,22.23125,8.1,24.69230769,0,0,52.5,16.55555556,7.666666667,0,0,21.28205128
36020,"T.G.I. FRIDAY'S,CHICK FINGERS",33.35714286,26.03846154,12.95384615,2.105263158,2.6,9.625,7.25,50,9.058823529,52.46666667,5.909090909,7.333333333,10,52.36363636,0,8.583333333,13.84615385,52.41875,32.4,35,0,0,5,0.222222222,11.26666667,0,0,20.02564103
36021,"APPLEBEE'S,COLESLAW",1.410714286,9.08974359,10.13076923,7.368421053,3.6,3.25,2.5,3.285714286,4.588235294,11.86666667,1.727272727,1.888888889,6.434782609,0.727272727,15.22222222,2.5,4.846153846,1.875,4.1,9.923076923,0,0,0,8.555555556,3.333333333,0,54.25,5.441025641
36022,"APPLEBEE'S,CRUNCHY ONION RINGS",8.178571429,25.14102564,30.9,8.157894737,2.2,8.375,4.25,12.85714286,3.970588235,55.53333333,3.909090909,9.666666667,21.13043478,10.90909091,0,8.916666667,7,4.5625,8.1,5.923076923,0,0,0,0,8.466666667,0,34.25,18.32820513
36023,"APPLEBEE'S,CHICK TENDERS PLATTER",35.03571429,20.82051282,13.83076923,2.631578947,2.3,11.25,7.5,42.57142857,9.882352941,49.33333333,6.454545455,7.666666667,11.2173913,30.54545455,0,8.583333333,14.07692308,49.04375,33.4,38.92307692,0,0,5.833333333,1,9.666666667,0,0,14.61025641
36024,"CRACKER BARREL,CHICK TENDERLOIN PLATTER,FRIED",32.25,19.84615385,15.60769231,1.842105263,1.2,7.375,7,38.28571429,9.382352941,58.26666667,6,7.333333333,11.39130435,29.63636364,0,8.083333333,10.23076923,42.08125,28.1,37.46153846,1.75,0,4.583333333,0.222222222,8.066666667,0,0,14.16923077
36025,"CRACKER BARREL,COLESLAW",1.589285714,16.94871795,10.00769231,4.210526316,3.4,3.625,2.75,3.428571429,4.764705882,7.333333333,1.454545455,2.111111111,6.260869565,4,15.77777778,2.5,4,1.75,5.1,9.615384615,0,0,0,4.777777778,6.466666667,0,73.41666667,10.45641026
36026,"CRACKER BARREL,ONION RINGS,THICK-CUT",8.535714286,20.51282051,31.5,5.789473684,1.9,9.125,5.25,14.28571429,4.147058824,30.86666667,5,9.666666667,23.08695652,6.545454545,0,10.25,5.615384615,5.375,7.1,6.461538462,3.5,0,0,0.444444444,8.733333333,0,30.08333333,15.08205128
36027,"DENNY'S,CHICK STRIPS",34.23214286,18.58974359,16.94615385,2.894736842,1.1,9,7.5,39,9.823529412,53.2,6.454545455,7.333333333,9.913043478,30.90909091,0,7.25,12.84615385,50.45625,27,35.92307692,3.5,0,5.833333333,1.555555556,8.133333333,0,0,13.25641026
36028,"DENNY'S,COLESLAW",1.732142857,19.26923077,8.369230769,3.421052632,3.2,4.25,2.25,4.142857143,4.147058824,25.06666667,1.818181818,2.111111111,6.565217391,5.272727273,14.66666667,2.25,4.538461538,1.64375,6.3,7.846153846,0,0,0,4.666666667,6.2,0,71.75,12.02051282
36029,"DENNY'S,FISH FILLET,BATTERED OR BREADED,FRIED",24.55357143,15.58974359,13.39230769,2.631578947,1.4,5.125,6.25,25.85714286,7.676470588,34.4,4,5.444444444,7,31.27272727,0,5.583333333,7.692307692,16.625,6.3,20,4.25,0,46.66666667,0.222222222,6.666666667,0,0,10.96923077
36030,"DENNY'S,HASH BROWNS",4.446428571,11.52564103,20.45384615,7.105263158,1.7,7,6.5,10.14285714,12.23529412,31.2,2.636363636,7.333333333,7.304347826,0,0,0.583333333,3.692307692,13.5625,9.1,15.61538462,5.75,0,0,0,3.666666667,0,27.16666667,8.661538462
36031,"DENNY'S,ONION RINGS",9.446428571,28.5,31.57692308,6.315789474,2.2,9.25,5,13.14285714,4.411764706,52,5,9.777777778,17.26086957,9.454545455,0,10,5.384615385,5.39375,7.6,6.846153846,3.25,0,0,0,8.2,0,42.16666667,19.12307692
36032,"DENNY'S,SPAGHETTI & MEATBALLS",14,10.92307692,11.93076923,3.947368421,4.5,16.125,5.75,12.71428571,6.058823529,23.4,9.454545455,11.77777778,12.04347826,33.45454545,1,8.916666667,12.84615385,12.5,8.8,11,9,0,16.25,3.111111111,5,0,0,15.91794872
36033,"RESTAURANT,FAMILY STYLE,FISH FILLET,BATTERED OR BREAD,FRIED",24.08928571,13.83333333,12.99230769,2.368421053,1.4,4.75,5.75,29.57142857,7.382352941,37.4,3.545454545,4.888888889,5.608695652,31.81818182,0,5,7.384615385,15.46875,7.16,17.76923077,4.25,9.763636364,48.75,0.333333333,6.266666667,2.666666667,0.083333333,9.620512821
36034,"RESTAURANT,FAMILY STYLE,CHICK TENDERS",33.71428571,21.32051282,14.83846154,2.368421053,1.8,9.25,7.25,42.42857143,9.529411765,53.33333333,6.181818182,7.444444444,10.65217391,35.81818182,0,8.083333333,12.76923077,48.5,30.22,36.84615385,2.75,0,5.416666667,0.777777778,9.266666667,0,0,15.10769231
36035,"RESTAURANT,FAMILY STYLE,COLESLAW",1.571428571,15.1025641,9.5,5,3.4,3.75,2.5,3.571428571,4.5,14.73333333,1.636363636,2,6.434782609,3.454545455,15.22222222,2.416666667,4.461538462,1.75625,5.16,9.153846154,6.25,1.490909091,0,6,5.333333333,0,65.83333333,9.78974359
36036,"RESTAURANT,FAMILY STYLE,ONION RINGS",8.732142857,24.71794872,31.32307692,6.842105263,2.1,8.875,4.75,13.42857143,4.176470588,46.13333333,4.636363636,9.777777778,20.47826087,9.090909091,0,9.75,6,5.1125,7.6,6.384615385,3.5,0,0,0.111111111,8.466666667,0,35.5,17.51282051
36037,"RESTAURANT,FAMILY STYLE,CHILI W/ MEAT & BNS",22.42857143,12.55128205,3.515384615,3.684210526,3.4,18.25,4.5,14.85714286,9.411764706,25.4,20.27272727,9.555555556,3.652173913,23.81818182,1.222222222,3.083333333,15.92307692,22.23125,8.1,24.69230769,5.5,5.872727273,52.5,16.55555556,7.666666667,0,2.583333333,20.63076923
36038,"RESTAURANT,FAMILY STYLE,SPAGHETTI & MEATBALLS",14,10.92307692,11.93076923,3.947368421,4.5,16.125,5.75,12.71428571,6.058823529,23.4,9.454545455,11.77777778,12.04347826,33.45454545,1,8.916666667,12.84615385,12.5,8.8,11,9,0,16.25,3.111111111,5,0,0,15.91794872
36039,"RESTAURANT,FAMILY STYLE,HASH BROWNS",4.446428571,11.52564103,20.45384615,7.105263158,1.7,7,6.5,10.14285714,12.23529412,31.2,2.636363636,7.333333333,7.304347826,0,0,0.583333333,3.692307692,13.5625,9.1,15.61538462,5.75,0,0,0,3.666666667,0,27.16666667,8.661538462
36040,"CRACKER BARREL,MACARONI N' CHS",11.58928571,15.06410256,12.00769231,2.894736842,14.5,7.125,4.25,28.85714286,3.735294118,25,7.545454545,6.777777778,5.652173913,30.72727273,0,8.083333333,19,4.4375,9.4,4.615384615,7,0,7.916666667,6.777777778,4.866666667,0,0,21.42564103
36041,"RESTAURANT,ITALIAN,LASAGNA W/ MEAT",19.33928571,13.70512821,8.738461538,3.947368421,19.7,9.875,5.5,25.42857143,7.5,31.06666667,12,7.777777778,6.043478261,32.72727273,0.777777778,11.66666667,18.23076923,11.51875,9.84,9.384615385,6.5,6.090909091,27.5,9,6.066666667,0,5.666666667,25.33846154
36042,"OLIVE GARDEN,LASAGNA CLASSICO",20.14285714,13.8974359,7.946153846,4.210526316,21.1,9.375,5.5,26.14285714,7.588235294,30,11.90909091,6.777777778,4.913043478,27.63636364,0.777777778,13.33333333,21,12.0625,10.3,0,8.75,6.090909091,22.91666667,6.666666667,5.733333333,0,5.666666667,27.42051282
36043,"CARRABBA'S ITALIAN GRILL,LASAGNE",18.71428571,14.17948718,9.507692308,3.421052632,18.5,9.25,6,25.14285714,7.823529412,34.93333333,12.27272727,8.111111111,6.739130435,38,0.888888889,10,15.38461538,10.98125,9.4,0,4,0,32.08333333,11.33333333,6.466666667,0,0,22.38974359
36044,"ON THE BORDER,MEXICAN RICE",6.357142857,6.230769231,26.26923077,2.894736842,3.9,14.75,3.75,10.57142857,3.852941176,45.13333333,3.454545455,8.111111111,15.2173913,13.27272727,0.333333333,23.33333333,6.615384615,17.1875,10.2,0,13,1.654545455,3.75,0.333333333,3.933333333,0,10.25,4.543589744
36045,"ON THE BORDER,REFRIED BNS",13.03571429,6.41025641,13.47692308,21.57894737,5.7,20.875,11.75,19.57142857,12.44117647,25.2,8.909090909,22.66666667,17.39130435,16,0,12.08333333,8.076923077,3.25,5.6,0,9,10.12727273,4.166666667,0,0.666666667,0,1.75,9.328205128
36046,"RESTAURANT,ITALIAN,SPAGHETTI W/ POMODORO SAU (NO MEAT)",6.964285714,2.423076923,13.66923077,4.473684211,1.5,11.25,4,6.285714286,4.117647059,12.73333333,3.181818182,8.222222222,9.347826087,18.36363636,1.222222222,6,9.461538462,7.2625,3.74,6.461538462,7.25,1.454545455,0,1.111111111,5.4,0,3.333333333,1.876923077
36047,"OLIVE GARDEN,SPAGHETTI W/ POMODORO SAU",7.607142857,2.371794872,13.18461538,4.473684211,1.1,12.25,4,6.285714286,3.647058824,12.2,3.090909091,7.444444444,9.260869565,24.18181818,1.333333333,5.583333333,9,7.125,3.6,6.307692308,6.75,1.418181818,0,1.222222222,5.266666667,0,3.5,1.723076923
36048,"CARRABBA'S ITALIAN GRILL,SPAGHETTI W/ POMODORO SAU",6.107142857,2.243589744,14.33076923,4.473684211,1.7,9.25,3.5,6.142857143,4.205882353,14.53333333,3,7.888888889,8.956521739,12.54545455,1.111111111,6.416666667,10,7.39375,3.4,6.615384615,8,1.472727273,0,1,5.6,0,3.666666667,1.846153846
36049,"ON THE BORDER,CHS ENCHILADA",20.83928571,22.74358974,12.46153846,4.736842105,29.3,8.875,7.5,41.14285714,5.176470588,37.4,17.09090909,7.555555556,5.608695652,29.09090909,0,5.416666667,16.92307692,4.875,7.4,9.615384615,3.5,0,30,1.111111111,5.933333333,0,0,38.56410256
36050,"RESTAURANT,MEXICAN,CHS ENCHILADA",20.07142857,23.67948718,11.88461538,5,31.4,8.25,7.25,38.28571429,4.117647059,35.2,16.63636364,6.111111111,5.130434783,28.72727273,0,5.25,17.15384615,3.91875,6.64,9.384615385,4.25,0,35.83333333,22.77777778,8.533333333,0,0,42.8974359
36051,"ON THE BORDER,CHS QUESADILLA",30.125,32.69230769,18.65384615,5.789473684,43.2,19,6,53.28571429,2.794117647,45.13333333,21.09090909,6.777777778,10.69565217,42.90909091,0,19.16666667,26.15384615,12.40625,7.8,4.615384615,13.75,0,34.16666667,0,4.533333333,0,0,66.54358974
36052,"RESTAURANT,MEXICAN,CHS QUESADILLA",28.44642857,29.58974359,18.54615385,4.473684211,43,19,6,49.57142857,3,46.73333333,19.63636364,7.666666667,12.13043478,42.36363636,0,18.58333333,24.84615385,12.33125,7.54,5.769230769,13,0,41.25,17.22222222,4.066666667,0,0,59.27692308
36053,"CARRABBA'S ITALIAN GRILL,CHS RAVIOLI W/ MARINARA SAU",14.21428571,7.692307692,13.55384615,3.684210526,13.5,6.5,5.25,18,5.735294118,24.73333333,7.363636364,10,7.956521739,40,0,4.416666667,13.07692308,5.64375,9.2,6.923076923,2.75,0,16.66666667,6.444444444,3.266666667,0,0,14.44615385
36054,"OLIVE GARDEN,CHS RAVIOLI W/ MARINARA SAU",13.28571429,7.192307692,15.10769231,2.894736842,12.1,12,5.75,18.42857143,5.411764706,17.93333333,6.818181818,8.444444444,7.826086957,34.18181818,0,12.5,18.23076923,10.95625,9.2,6.923076923,11,0,13.33333333,5.333333333,3,0,0,12.97948718
36055,"RESTAURANT,ITALIAN,CHS RAVIOLI W/ MARINARA SAU",12.625,7.307692308,14.23076923,3.157894737,12,10.25,5.5,17.28571429,5.735294118,20.4,6.727272727,9.555555556,8.130434783,37.09090909,0,8.5,15.61538462,8.3,9.4,6.923076923,7,0,15,5.888888889,3.133333333,0,0,13.10769231
36056,"RESTAURANT,MEXICAN,CHS TAMALES",16.05357143,15.37179487,13.82307692,5.789473684,11.1,10.875,7.5,23,5.176470588,33.53333333,11.90909091,6.666666667,6.782608696,22,0,5.666666667,10.15384615,12.05,8.86,10.46153846,3,0,12.08333333,13.77777778,11.6,0,0,20.42564103
36057,"CARRABBA'S ITALIAN GRILL,CHICK PARMESAN WO/ CAVATAPPI PASTA",33.92857143,14.03846154,6,2.368421053,14.2,9.75,7.5,33.57142857,9.382352941,31.13333333,10.54545455,8.777777778,7.347826087,46,0,8.583333333,17.15384615,40.29375,28,17.46153846,5.5,0,19.16666667,5.888888889,12.6,0,0,18.03589744
36058,"OLIVE GARDEN,CHICK PARMIGIANA WO/ PASTA",27.375,14.3974359,9.446153846,2.368421053,9.5,7.25,6.25,33.71428571,8.147058824,41.66666667,7.818181818,6.888888889,5.608695652,43.63636364,0,4.75,12.53846154,34.875,19.1,14.07692308,4,0,14.16666667,4.111111111,10.6,0,0,10.83589744
36059,"RESTAURANT,ITALIAN,CHICK PARMESAN WO/ PASTA",28.875,13.64102564,8.4,2.368421053,10.6,8.5,6.5,32.42857143,8.617647059,35.73333333,8.636363636,7.888888889,6.47826087,44.90909091,0,6.666666667,14.84615385,37.58125,21.04,15.76923077,4.75,0,16.66666667,5,11.6,0,0,13.07692308
36060,"ON THE BORDER,SOFT TACO W/ GROUND BF,CHS & LETTUCE",23.55357143,14.16666667,14.83076923,4.736842105,12.3,24.25,7.5,26.85714286,8.058823529,43.06666667,17.90909091,14.44444444,16.39130435,41.81818182,0,13.33333333,16.92307692,17.40625,9.2,9.615384615,10,0,47.91666667,0.444444444,2.933333333,0,0,24.86153846
36061,"RESTAURANT,MEXICAN,SOFT TACO W/ GROUND BF,CHS & LETTUCE",22.42857143,13.85897436,13.78461538,3.947368421,11.6,23.125,6.75,24.57142857,7.176470588,33.93333333,19.54545455,11,11.69565217,35.09090909,0,13.5,19.07692308,16.4375,9.3,10.46153846,9.5,0,50.83333333,5.444444444,5.466666667,0,0,23.00512821
